256,2015-5-28,8,5,,965.4825404582731,1012.0694702877435,1022.4479892539816
257,2015-5-28,,7,3,965.4825404582731,1038.0989491301807,996.4185104115444
258,2015-5-28,4,,6,943.5375708124982,1038.0989491301807,1018.3634800573193
259,2015-5-29,0,,7,925.7529958875499,1038.0989491301807,1036.1480549822675
260,2015-5-29,5,6,,911.2183498484518,1052.6335951692788,1036.1480549822675
261,2015-5-29,4,11,,898.9440115478433,1064.9079334698874,1036.1480549822675
262,2015-6-2,4,,3,936.3573821544346,1064.9079334698874,998.7346843756761
263,2015-6-2,4,10,,923.1126802944566,1078.1526353298655,998.7346843756761
264,2015-6-2,,8,3,923.1126802944566,1095.5216500713848,981.3656696341568
265,2015-6-3,,6,4,923.1126802944566,1109.9085793859895,966.9787403195521
266,2015-6-3,,8,3,923.1126802944566,1122.0718861482735,954.815433557268
267,2015-6-3,,7,1,923.1126802944566,1132.546341975595,944.3409777299465
268,2015-6-4,8,,6,950.2146012947801,1132.546341975595,917.239056729623
269,2015-6-4,4,5,,940.6968475836856,1142.0640956866894,917.239056729623
270,2015-6-4,,5,1,940.6968475836856,1149.2478267400468,910.0553256762656
271,2015-6-5,6,,7,912.6706087057916,1149.2478267400468,938.0815645541596
272,2015-6-5,,5,4,912.6706087057916,1157.1248102959228,930.2045809982836
273,2015-6-5,6,13,,906.3934532271576,1163.4019657745569,930.2045809982836
274,2015-6-6,10,5,,950.6433456595347,1119.1520733421798,930.2045809982836
275,2015-6-6,3,8,,940.250981771589,1129.5444372301256,930.2045809982836
276,2015-6-6,1,9,,931.1519096526714,1138.6435093490431,930.2045809982836
277,2015-6-9,7,5,,973.079368517732,1096.7160504839826,930.2045809982836
278,2015-6-9,3,10,,959.4513303643294,1110.3440886373853,930.2045809982836
279,2015-6-9,3,6,,947.8604894958538,1121.934929505861,930.2045809982836
280,2015-6-9,8,5,,987.8272300693855,1081.9681889323294,930.2045809982836
281,2015-6-9,8,7,,1021.7586365241872,1048.0367824775278,930.2045809982836
282,2015-6-9,7,8,,999.3573050035944,1070.4381139981206,930.2045809982836
283,2015-6-9,4,7,,981.2305505827001,1088.564868419015,930.2045809982836
284,2015-6-9,3,4,,966.2822760768174,1103.5131429248977,930.2045809982836
285,2015-6-18,8,5,,1003.6976524253223,1066.0977665763928,930.2045809982836
286,2015-6-18,3,4,,984.7671694369276,1085.0282495647875,930.2045809982836
287,2015-6-18,6,1,,1019.2238055619487,1050.5716134397665,930.2045809982836
288,2015-6-20,1,10,,997.3190920998863,1072.4763269018288,930.2045809982836
289,2015-6-20,8,7,,1029.5646503494752,1040.23076865224,930.2045809982836
290,2015-6-20,2,9,,1005.622623486383,1064.1727955153322,930.2045809982836
291,2015-6-23,5,6,,986.3312473169673,1083.4641716847477,930.2045809982836
292,2015-6-23,3,7,,970.5205972958101,1099.274821705905,930.2045809982836
293,2015-6-23,3,6,,957.2916344781165,1112.5037845235986,930.2045809982836
294,2015-6-26,,9,2,957.2916344781165,1122.0235291879999,920.6848363338823
295,2015-6-26,,7,5,957.2916344781165,1130.4322659436666,912.2760995782157
296,2015-6-26,,10,3,957.2916344781165,1137.9479128319158,904.7604526899667
297,2015-6-30,3,,9,927.1522408607979,1137.9479128319158,934.8998463072853
298,2015-6-30,,3,1,927.1522408607979,1146.2621435812678,926.5856155579335
299,2015-6-30,4,5,,919.6848243676106,1153.729560074455,926.5856155579335
300,2015-7-2,5,,4,945.3695521628318,1153.729560074455,900.9008877627123
301,2015-7-2,,13,1,945.3695521628318,1159.6507243087683,894.9797235283991
302,2015-7-2,3,4,,937.6553061428242,1167.3649703287758,894.9797235283991
303,2015-7-3,7,,6,958.4598467906467,1167.3649703287758,874.1751828805766
304,2015-7-3,7,5,,1000.4629903489827,1125.3618267704398,874.1751828805766
305,2015-7-3,,10,4,1000.4629903489827,1131.3513861599895,868.1856234910268
306,2015-7-3,8,5,,1037.3982260530743,1094.4161504558979,868.1856234910268
307,2015-7-3,8,2,,1067.9625059601053,1063.8518705488668,868.1856234910268
308,2015-7-3,9,6,,1092.5545642496306,1039.2598122593415,868.1856234910268
309,2015-7-7,,5,4,1092.5545642496306,1049.485484202337,857.9599515480313
310,2015-7-7,6,7,,1063.3211603969473,1078.7188880550202,857.9599515480313
311,2015-7-7,6,,4,1071.508860975462,1078.7188880550202,849.7722509695164
312,2015-7-8,5,,6,1028.8447636565786,1078.7188880550202,892.4363482883999
313,2015-7-8,3,,5,991.4909831731333,1078.7188880550202,929.7901287718453
314,2015-7-8,3,,4,960.4868204509656,1078.7188880550202,960.7942914940129
315,2015-7-9,9,,8,985.5173367392682,1078.7188880550202,935.7637752057103
316,2015-7-9,1,9,,969.3672993123308,1094.8689254819576,935.7637752057103
317,2015-7-9,,3,7,969.3672993123308,1055.8893565572312,974.7433441304369
318,2015-7-10,7,5,,1002.6320457777077,1022.6246100918543,974.7433441304369
319,2015-7-10,7,,4,1024.875364982799,1022.6246100918543,952.5000249253455
320,2015-7-10,,12,2,1024.875364982799,1040.8391868523595,934.2854481648403
321,2015-7-11,,5,7,1024.875364982799,1005.8524900713127,969.2721449458871
322,2015-7-11,6,,7,994.4447036506681,1005.8524900713127,999.7028062780181
323,2015-7-11,3,4,,970.5761456772215,1029.7210480447593,999.7028062780181
324,2015-7-15,1,7,,951.3406881292492,1048.9565055927314,999.7028062780181
325,2015-7-15,,7,2,951.3406881292492,1069.1294707684235,979.529841102326
326,2015-7-15,4,,5,929.126822064973,1069.1294707684235,1001.7437071666022
327,2015-7-16,2,,6,911.1407610909321,1069.1294707684235,1019.7297681406432
328,2015-7-16,6,13,,900.0439826991653,1080.2262491601903,1019.7297681406432
329,2015-7-16,,3,7,900.0439826991653,1049.3348536812641,1050.6211636195694
330,2015-7-17,3,4,,888.339508059631,1061.0393283207984,1050.6211636195694
331,2015-7-17,,6,4,888.339508059631,1085.005921362482,1026.6545705778858
332,2015-7-17,3,,12,875.8357782936233,1085.005921362482,1039.1583003438936
333,2015-7-21,3,,12,865.1003426504319,1085.005921362482,1049.8937359870852
334,2015-7-21,,6,5,865.1003426504319,1106.5434567031093,1028.3562006464579
335,2015-7-21,3,9,,858.6907752751566,1112.9530240783847,1028.3562006464579
336,2015-7-22,4,,2,898.3738153299037,1112.9530240783847,988.6731605917108
337,2015-7-22,2,5,,890.674995174012,1120.6518442342763,988.6731605917108
338,2015-7-22,,2,5,890.674995174012,1083.6332342519509,1025.6917705740361
339,2015-7-24,3,5,,881.7905061736266,1092.5177232523363,1025.6917705740361
340,2015-7-24,,6,2,881.7905061736266,1111.0366337972534,1007.172860029119
341,2015-7-24,6,,7,868.2994415070289,1111.0366337972534,1020.6639246957167
342,2015-7-25,4,6,,861.9470704844193,1117.389004819863,1020.6639246957167
343,2015-7-25,3,8,,856.1333614572039,1123.2027138470783,1020.6639246957167
344,2015-7-25,1,6,,850.777430501819,1128.558644802463,1020.6639246957167
345,2015-7-25,4,,8,840.474835633334,1128.558644802463,1030.9665195642017
346,2015-7-25,6,,9,831.446363125898,1128.558644802463,1039.9949920716376
347,2015-7-25,8,,7,873.4304731396003,1128.558644802463,998.0108820579353
348,2015-7-28,4,,5,859.876592058218,1128.558644802463,1011.5647631393176
349,2015-7-28,,4,2,859.876592058218,1142.7157836561917,997.407624285589
350,2015-7-28,1,4,,855.0906650192026,1147.501710695207,997.407624285589
351,2015-7-29,6,,7,842.8825116195449,1147.501710695207,1009.6157776852467
352,2015-7-29,,7,3,842.8825116195449,1160.037417134589,997.0800712458646
353,2015-7-29,2,7,,839.1528846586056,1163.7670440955283,997.0800712458646
354,2015-7-29,3,7,,835.6225915668513,1167.2973371872824,997.0800712458646
355,2015-7-29,5,6,,832.2718658960309,1170.6480628581028,997.0800712458646
356,2015-7-29,4,5,,829.0836981224085,1173.8362306317254,997.0800712458646
357,2015-7-29,2,5,,826.0433518478807,1176.8765769062531,997.0800712458646
358,2015-7-30,,6,4,826.0433518478807,1186.5504172339859,987.4062309181319
359,2015-7-30,,7,2,826.0433518478807,1195.0817354182839,978.8749127338339
360,2015-7-30,,3,2,826.0433518478807,1202.6967578914348,971.2598902606829
361,2015-7-31,4,3,,873.6507543813867,1155.0893553579288,971.2598902606829
362,2015-7-31,3,5,,868.8164824009712,1159.9236273383442,971.2598902606829
363,2015-7-31,3,10,,864.307222558322,1164.4328871809935,971.2598902606829
364,2015-8-1,2,7,,860.0832417382184,1168.656868001097,971.2598902606829
365,2015-8-1,0,8,,856.1115290171059,1172.6285807222096,971.2598902606829
366,2015-8-1,3,8,,852.3643845210009,1176.3757252183145,971.2598902606829
367,2015-8-4,1,5,,848.8183549421419,1179.9217547971734,971.2598902606829
368,2015-8-4,3,4,,845.453419613925,1183.2866901253904,971.2598902606829
369,2015-8-4,5,4,,892.2523603746981,1136.4877493646172,971.2598902606829
370,2015-8-5,2,0,,935.9656621398763,1092.774447599439,971.2598902606829
371,2015-8-5,3,11,,924.7877850401765,1103.952324699139,971.2598902606829
372,2015-8-5,2,8,,915.0747349007858,1113.6653748385295,971.2598902606829
373,2015-8-11,,7,2,915.0747349007858,1125.867043609203,959.0582214900096
374,2015-8-11,,6,4,915.0747349007858,1136.370958901136,948.5543061980766
375,2015-8-11,,6,1,915.0747349007858,1145.5576338156793,939.3676312835333
376,2015-8-12,2,6,,908.1629544848503,1152.4694142316148,939.3676312835333
377,2015-8-12,5,4,,951.8793571169516,1108.7530115995135,939.3676312835333
378,2015-8-12,6,5,,990.7059495467948,1069.9264191696702,939.3676312835333
379,2015-8-12,1,7,,973.3191568030384,1087.3132119134268,939.3676312835333
380,2015-8-12,4,6,,958.9190492161762,1101.7133195002891,939.3676312835333
381,2015-8-12,6,3,,996.7458320305223,1063.8865366859432,939.3676312835333
382,2015-8-13,,10,3,996.7458320305223,1077.445242920815,925.8089250486615
383,2015-8-13,4,6,,979.4919716718703,1094.699103279467,925.8089250486615
384,2015-8-13,7,,6,999.2431912034735,1094.699103279467,906.0577055170583
385,2015-8-14,3,4,,983.2882359177364,1110.654058565204,906.0577055170583
386,2015-8-14,7,9,,969.9517458169279,1123.9905486660125,906.0577055170583
387,2015-8-14,10,7,,1008.5818275787785,1085.3604669041617,906.0577055170583
388,2015-8-15,2,8,,990.9745155964681,1102.9677788864722,906.0577055170583
389,2015-8-15,3,8,,976.4109824618904,1117.5313120210499,906.0577055170583
390,2015-8-15,3,4,,964.1149451806926,1129.8273493022477,906.0577055170583
391,2015-8-18,6,5,,1003.5386156688511,1090.4036788140893,906.0577055170583
392,2015-8-18,1,9,,986.8336710261779,1107.1086234567626,906.0577055170583
393,2015-8-18,2,7,,972.9394199506416,1121.0028745322988,906.0577055170583
394,2015-8-18,5,3,,1011.1473535944159,1082.7949408885245,906.0577055170583
395,2015-8-18,2,6,,993.0725674038913,1100.869727079049,906.0577055170583
396,2015-8-18,8,6,,1028.1627750668645,1065.7795194160758,906.0577055170583
397,2015-8-19,3,6,,1006.8687041507962,1087.073590332144,906.0577055170583
398,2015-8-19,5,6,,989.5704475945006,1104.3718468884397,906.0577055170583
399,2015-8-19,1,11,,975.2359741106973,1118.706320372243,906.0577055170583
400,2015-8-20,2,7,,963.112125350577,1130.8301691323632,906.0577055170583
401,2015-8-20,4,5,,952.6679841260317,1141.2743103569085,906.0577055170583
402,2015-8-20,8,7,,993.5282330820387,1100.4140614009013,906.0577055170583
403,2015-8-22,4,2,,1028.5426154213797,1065.3996790615604,906.0577055170583
404,2015-8-22,3,6,,1007.1747707357697,1086.7675237471703,906.0577055170583
405,2015-8-22,1,6,,989.8214852271449,1104.1208092557952,906.0577055170583
406,2015-8-29,6,,3,1006.8014532960025,1104.1208092557952,889.0777374482007
407,2015-8-29,4,7,,991.0068021537058,1119.915460398092,889.0777374482007
408,2015-8-29,,5,4,991.0068021537058,1126.810477244236,882.1827206020566
409,2015-9-1,7,5,,1028.3151647883828,1089.502114609559,882.1827206020566
410,2015-9-1,7,6,,1059.2712412649782,1058.5460381329635,882.1827206020566
411,2015-9-1,5,4,,1084.1992655189658,1033.618013878976,882.1827206020566
412,2015-9-5,,5,2,1084.1992655189658,1045.170543782397,870.6301906986356
413,2015-9-5,3,2,,1105.3563932382979,1024.013416063065,870.6301906986356
414,2015-9-5,6,,3,1112.0699304423702,1024.013416063065,863.9166534945632
415,2015-9-10,,11,0,1112.0699304423702,1034.9663526990953,852.963716858533
416,2015-9-10,6,3,,1129.6478237624603,1017.3884593790052,852.963716858533
417,2015-9-10,6,,5,1134.6494754645944,1017.3884593790052,847.962065156399
418,2015-9-11,,6,5,1134.6494754645944,1027.7209682665023,837.6295562689019
419,2015-9-11,,9,2,1134.6494754645944,1036.772977172631,828.577547362773
420,2015-9-11,,7,3,1134.6494754645944,1044.80776088607,820.5427636493341
421,2015-9-12,,11,3,1134.6494754645944,1052.0188896900756,813.3316348453284
422,2015-9-12,2,11,,1101.7304828921003,1084.9378822625697,813.3316348453284
423,2015-9-12,7,,9,1056.328744689381,1084.9378822625697,858.7333730480478
424,2015-9-15,1,5,,1034.1560364327033,1107.1105905192474,858.7333730480478
425,2015-9-15,5,4,,1066.200839334771,1075.0657876171797,858.7333730480478
426,2015-9-15,6,3,,1092.080316681521,1049.1863102704297,858.7333730480478
427,2015-9-17,,8,3,1092.080316681521,1058.2170590365452,849.7026242819323
428,2015-9-17,4,5,,1063.7395121520594,1086.5578635660067,849.7026242819323
429,2015-9-17,4,,7,1021.4664207444572,1086.5578635660067,891.9757156895346
430,2015-9-19,6,,7,984.6385713103105,1086.5578635660067,928.8035651236813
431,2015-9-19,,5,3,984.6385713103105,1097.6707200044884,917.6907086851996
432,2015-9-19,2,11,,970.1600311318398,1112.149260182959,917.6907086851996
433,2015-9-22,7,,5,990.0265178473908,1112.149260182959,897.8242219696486
434,2015-9-22,5,7,,976.2789873621043,1125.8967906682456,897.8242219696486
435,2015-9-22,,10,5,976.2789873621043,1132.923353833136,890.7976588047584
436,2015-9-25,,12,0,976.2789873621043,1139.3026975907896,884.4183150471046
437,2015-9-25,,8,1,976.2789873621043,1145.1391896440891,878.5818229938051
438,2015-9-25,,5,3,976.2789873621043,1150.5145920303416,873.2064206075524
439,2015-9-29,5,4,,1016.2559866252847,1110.5375927671614,873.2064206075524
440,2015-9-29,1,10,,1000.1995681672287,1126.5940112252174,873.2064206075524
441,2015-9-29,2,4,,986.7875180312456,1140.0060613612004,873.2064206075524
442,2015-10-10,7,,6,1001.2212666463828,1140.0060613612004,858.7726719924152
443,2015-10-10,4,6,,988.7524766896199,1152.4748513179634,858.7726719924152
444,2015-10-10,,8,3,988.7524766896199,1156.9002903136545,854.3472329967241
445,2015-10-21,3,4,,978.3365021375946,1167.3162648656798,854.3472329967241
446,2015-10-21,4,5,,969.218876498508,1176.4338905047664,854.3472329967241
447,2015-10-21,5,6,,961.1314585802928,1184.5213084229817,854.3472329967241
448,2015-10-22,9,,4,976.1255435294586,1184.5213084229817,839.3531480475583
